Text,Label
dogfood,good
doghouse,good
doily,good
doll,good
dollhouse,good
dolly,good
dolphin,good
domino,good
donkey,good
donut,good
door,good
doorbell,good
doorhandle,good
doorknob,good
doorknocker,good
doormat,good
doorstop,good
dough,good
dragonfly,good
drain,good
drawer,good
dreidel,good
dress,good
dresser,good
drill,good
drink,good
drum,good
drumstick,good
duck,good
duckling,good
duct,good
duct tape,good
duffel bag,good
dumbbell,good
dumbwaiter,good
dumpling,good
dumpster,good
duster,good
dustpan,good
dynamite,good
eagle,good
ear,good
earplug,good
earring,good
earwig,good
easel,good
easter egg,good
eclair,good
eel,good
egg,good
egg roll,good
eggbeater,good
eggnog,good
eggplant,good
eggshell,good
elbow,good
electric chair,good
elephant,good
emerald,good
enchilada,good
engine,good
envelope,good
eraser,good
espresso,good
exerciser,good
exhaust pipe,good
extinguisher,good
eye,good
eye patch,good
eyedropper,good
eyeliner,good
eyepiece,good
face,good
face mask,good
fan,good
fast food,good
faucet,good
feather,good
fence,good
fencepost,good
fern,good
ferret,good
ferris wheel,good
ferry,good
fig,good
figurine,good
file,good
filing cabinet,good
film,good
filter,good
finger,good
fingerprint,good
fire,good
fire alarm,good
fire hydrant,good
fire pit,good
firecracker,good
fireplace,good
firetruck,good
firewood,good
fireworks,good
first-aid kit,good
fishbowl,good
fishhook,good
fishing pole,good
fishnet stockings,good
flag,good
flagpole,good
flamethrower,good
flamingo,good
flan,good
flashbulb,good
flashlight,good
flask,good
flatiron,good
flip-flop,good
flipper,good
float,good
floss,good
flower,good
flute,good
fly,good
flypaper,good
flyswatter,good
foam,good
folder,good
fondue,good
food processor,good
foot,good
football,good
football helmet,good
footbath,good
footprint,good
footrest,good
fork,good
forklift,good
fossil,good
fountain pen,good
fox,good
frame,good
french fries,good
french horn,good
frisbee,good
frog,good
fruit,good
fruitcake,good
fudge,good
fungus,good
funnel,good
fur coat,good
furnace,good
fuse,good
gallows,good
game,good
garbage,good
garbage truck,good
gargoyle,good
garlic,good
garter,good
gas mask,good
gasket,good
gate,good
gauge,good
gauze,good
gavel,good
gazelle,good
gear,good
gearshift,good
gel,good
gem,good
generator,good
gift,good
ginger,good
gingerbread man,good
giraffe,good
girl,good
glass,good
glasses,good
globe,good
glove,good
glue,good
go-kart,good
goalpost,good
goat,good
goblet,good
goggles,good
gold,good
goldfish,good
golf cart,good
golf club,good
gondola,good
gong,good
goose,good
gopher,good
gorilla,good
gourd,good
graffiti,good
grain,good
gramophone,good
granite,good
granola,good
grape,good
grapefruit,good
grapevine,good
grass,good
grasshopper,good
grate,good
grater,good
gravel,good
gravestone,good
gravy,good
green beans,good
grenade,good
grille,good
grinder,good
grits,good
groundhog,good
guacamole,good
guardrail,good
guillotine,good
guinea pig,good
guitar,good
gum,good
gumball,good
gumdrop,good
gun,good
gurney,good
gutter,good
gyro,good
gyroscope,good
hail,good
hair,good
hairbrush,good
hairdryer,good
hairnet,good
hairpin,good
hairspray,good
ham,good
hamburger,good
hammer,good
hammock,good
hamster,good
hand,good
handbrake,good
handcuff,good
handkerchief,good
handle,good
handlebar,good
handprint,good
hanger,good
hard disk,good
harmonica,good
harness,good
harp,good
hash,good
hat,good
hatbox,good
hatchet,good
hawk,good
hay,good
headband,good
headdress,good
headlamp,good
headlight,good
headphones,good
headrest,good
headscarf,good
headset,good
hearing aid,good
hearse,good
heater,good
hedge,good
hedgehog,good
helicopter,good
helmet,good
highchair,good
highlighter,good
hinge,good
hip,good
hippopotamus,good
hobbyhorse,good
hockey stick,good
hoe,good
hole,good
holster,good
home plate,good
honeycomb,good
honeypot,good
hood,good
hoodie,good
hook,good
hookah,good
hopscotch,good
horn,good
horse,good
horseshoe,good
hose,good
hot chocolate,good
hot tub,good
hot-air balloon,good
hot-water bottle,good
hotdog,good
hotplate,good
hourglass,good
hovercraft,good
hubcap,good
hula hoop,good
hummingbird,good
hummus,good
humvee,good
hydrant,good
hyena,good
ice,good
ice cube,good
ice pack,good
ice-cream cone,good
icemaker,good
icepick,good
iceskate,good
icicle,good
iguana,good
incense,good
incubator,good
inhaler,good
ink,good
inkwell,good
insole,good
ivy,good
jack,good
jacket,good
jackhammer,good
jalapeno,good
jar,good
javelin,good
jeans,good
jeep,good
jelly bean,good
jellyfish,good
jersey,good
jet,good
jetski,good
jewel,good
jewelry,good
jigsaw puzzle,good
joystick,good
jug,good
juicer,good
jukebox,good
jump rope,good
jumpsuit,good
kale,good
kaleidoscope,good
kangaroo,good
kayak,good
kazoo,good
kebab,good
keg,good
kettle,good
key,good
keyboard,good
keyhole,good
kilt,good
kimono,good
kite,good
kitten,good
kiwi,good
knee,good
kneepad,good
knife,good
knitting,good
knitting needle,good
knob,good
knot,good
koala,good
lab coat,good
ladle,good
ladybug,good
lamb,good
lamb chop,good
lamp,good
lamppost,good
lampshade,good
landmine,good
lantern,good
lanyard,good
laptop,good
lasagna,good
laser pointer,good
latch,good
latte,good
laundry basket,good
lava,good
lavender,good
lawnmower,good
leaf,good
leash,good
lectern,good
leech,good
leek,good
leg,good
leggings,good
lego,good
lemon,good
lemonade,good
lens,good
leopard,good
leotard,good
letter opener,good
lettuce,good
license plate,good
licorice,good
lid,good
life jacket,good
lifesaver,good
light switch,good
lightbulb,good
lighter,good
lightning bug,good
lime,good
limousine,good
lingerie,good
lion,good
lip balm,good
lip gloss,good
lipstick,good
lizard,good
llama,good
lobster,good
lock,good
locker,good
locket,good
log,good
loincloth,good
lollipop,good
loom,good
loveseat,good
lumber,good
lunchbox,good
macadamia,good
macaroni,good
machete,good
machine gun,good
maggot,good
magnet,good
magnifier,good
magnifying glass,good
mail,good
mailbox,good
makeup,good
mallet,good
man,good
manatee,good
mandolin,good
mango,good
manhole,good
mannequin,good
mantle,good
map,good
maple syrup,good
marble,good
margarita,good
marijuana,good
marker,good
marmalade,good
marshmallow,good
mascara,good
mashed potato,good
mask,good
mast,good
mat,good
match,good
matchbox,good
measuring cup,good
meat,good
meat grinder,good
meatball,good
meatloaf,good
medal,good
meerkat,good
megaphone,good
melon,good
memory stick,good
metal detector,good
metronome,good
microphone,good
microscope,good
milkshake,good
minivan,good
mint,good
mirror,good
missile,good
mistletoe,good
mitten,good
mixer,good
moccasin,good
modem,good
mold,good
mole,good
money,good
mongoose,good
monkey,good
moose,good
mop,good
mosquito,good
mosquito net,good
moss,good
moth,good
motherboard,good
motorcycle,good
mouse,good
mousepad,good
mousetrap,good
mousse,good
mouth,good
mouthpiece,good
mud,good
muff,good
muffin,good
mug,good
mulberry,good
mulch,good
mullet,good
mushroom,good
music box,good
mussel,good
mustache,good
mustard,good
nacho,good
nail,good
nail clippers,good
nail file,good
nail polish,good
napkin,good
napkin ring,good
navel,good
neck,good
necklace,good
needle,good
nest,good
net,good
nightshirt,good
nightstand,good
noisemaker,good
noodle,good
noose,good
nose,good
notebook,good
notepad,good
nut,good
nutcracker,good
oar,good
oatmeal,good
octopus,good
odometer,good
oilcan,good
okra,good
olive,good
omelet,good
onion,good
orange,good
orange rind,good
orangutan,good
orchid,good
organ,good
origami,good
ostrich,good
otter,good
ottoman,good
outfit,good
outlet,good
oven,good
overalls,good
owl,good
oyster,good
pacifier,good
paddle,good
padlock,good
paint,good
paintbrush,good
painting,good
pajamas,good
palette,good
pallet,good
palm tree,good
pan,good
pancake,good
panda,good
panther,good
panties,good
pants,good
pantsuit,good
pantyhose,good
papaya,good
paper,good
paper bag,good
paper plate,good
paper towel,good
paperclip,good
paperweight,good
parachute,good
parfait,good
parking meter,good
parrot,good
parsley,good
pastry,good
patch,good
patty,good
payphone,good
pea,good
peach,good
peacock,good
peanut,good
peanut butter,good
pear,good
pearl,good
pecan,good
pedal,good
pedometer,good
peeler,good
peg,good
pelican,good
pen,good
pencil,good
pencil sharpener,good
pendulum,good
penguin,good
penholder,good
penlight,good
pennant,good
pepper mill,good
pepper,good
peppermint,good
pepperoni,good
perfume,good
periscope,good
pesto,good
pet food,good
petal,good
petri dish,good
pheasant,good
phone,good
phone booth,good
photo booth,good
photograph,good
piano,good
pickax,good
pickle,good
pie,good
piecrust,good
pig,good
pigeon,good
piggy bank,good
piglet,good
pill,good
pillbox,good
pin,good
pinball,good
pincushion,good
pine needle,good
pine tree,good
pineapple,good
pinecone,good
ping-pong table,good
pinwheel,good
pipe,good
pistachio,good
pita,good
pitcher,good
pitchfork,good
pizza,good
place mat,good
plant,good
plaster cast,good
plastic film,good
plastic bottle,good
plate,good
platypus,good
playing card,good
playpen,good
pliers,good
plug,good
plum,good
plunger,good
pocket,good
pocket watch,good
pocketknife,good
pogo stick,good
poinsettia,good
poker,good
polar bear,good
polaroid,good
pole,good
police car,good
polisher,good
polo shirt,good
polygraph,good
pom-pom,good
pomegranate,good
pony,good
poodle,good
pool table,good
popcorn,good
poppy,good
popsicle,good
porcupine,good
porthole,good
possum,good
poster,good
pot,good
potato,good
potholder,good
pothole,good
potpie,good
potpourri,good
powder,good
power line,good
praying mantis,good
pretzel,good
printer,good
prism,good
projector,good
propeller,good
prune,good
puck,good
pudding,good
puddle,good
puffin,good
pug,good
pulley,good
pulpit,good
pump,good
pumpkin,good
punch,good
punching bag,good
puppet,good
puppy,good
purse,good
quad,good
quesadilla,good
quiche,good
quill,good
quilt,good
rabbit,good
raccoon,good
racehorse,good
rack,good
racket,good
radar,good
radiator,good
radio,good
radish,good
raft,good
rag,good
railing,good
rain gauge,good
raincoat,good
raisin,good
rake,good
ram,good
ramp,good
raspberry,good
rat,good
ratchet,good
rattle,good
rattlesnake,good
ravioli,good
razor,good
razor blade,good
ready meal,good
rearview mirror,good
recliner,good
record,good
record player,good
recorder,good
red carpet,good
reel,good
reindeer,good
remote control,good
retainer,good
revolver,good
revolving door,good
rhinoceros,good
rhubarb,good
ribbon,good
rickshaw,good
rifle,good
rim,good
ring,good
riser,good
road sign,good
roadsweeper,good
robe,good
robot,good
rock,good
rocket,good
rocking horse,good
roll,good
roller,good
roller coaster,good
rollerblade,good
rollerskate,good
rolling pin,good
roof rack,good
rooster,good
root,good
rope,good
rosary,good
rose,good
roulette wheel,good
router,good
rubber band,good
ruby,good
rudder,good
rug,good
ruler,good
rust,good
saddle,good
safety pin,good
saffron,good
sail,good
sailboat,good
salad,good
salami,good
saltshaker,good
sand,good
sandal,good
sandbag,good
sandbox,good
sandcastle,good
sandpaper,good
sandwich,good
sarcophagus,good
sardine,good
satellite,good
satellite dish,good
sauce,good
saucer,good
sauerkraut,good
sausage,good
sawhorse,good
saxophone,good
scaffold,good
scaffolding,good
scale,good
scallion,good
scallop,good
scalpel,good
scanner,good
scarecrow,good
scarf,good
school bus,good
scissors,good
scone,good
scoop,good
scooter,good
scoreboard,good
scorpion,good
scrabble,good
scrambled egg,good
scraper,good
screen,good
screw,good
screwdriver,good
scuba,good
sea urchin,good
seafood,good
seagull,good
seahorse,good
seal,good
seaplane,good
seatbelt,good
seaweed,good
seed,good
seesaw,good
seismograph,good
sequin,good
sewage,good
sewing kit,good
sewing machine,good
shaker,good
shark,good
shaving cream,good
shawl,good
shears,good
sheath,good
sheep,good
sheet,good
shelf,good
shell,good
shield,good
ship,good
shirt,good
shoe,good
shoe polish,good
shoehorn,good
shoelace,good
shopping basket,good
shopping cart,good
shortbread,good
shorts,good
shoulder,good
shovel,good
shower,good
shower cap,good
shower curtain,good
showerhead,good
shredder,good
shrimp,good
shuffleboard,good
shutter,good
sickle,good
sidecar,good
sifter,good
silicone,good
sim card,good
sink,good
siren,good
skateboard,good
skeleton,good
skewer,good
ski,good
ski boots,good
ski lift,good
ski pole,good
skin,good
skirt,good
skull,good
skunk,good
sled,good
sledgehammer,good
sleeping bag,good
slicer,good
slide,good
slime,good
sling,good
slingshot,good
slipper,good
slot,good
slot machine,good
sloth,good
slug,good
smoke alarm,good
smoothie,good
snack,good
snail,good
snake,good
snorkel,good
snow,good
snowball,good
snowboard,good
snowman,good
snowmobile,good
snowplow,good
snowshoe,good
snowsuit,good
soccer ball,good
sock,good
soda fountain,good
sofa bed,good
solar panel,good
soldering iron,good
sombrero,good
sonogram,good
sorbet,good
souffle,good
soup,good
soy sauce,good
space shuttle,good
spacesuit,good
spaghetti,good
spam,good
spareribs,good
spark plug,good
sparkler,good
spatula,good
speaker,good
spear,good
speedboat,good
speedometer,good
spider,good
spider web,good
spinach,good
splinter,good
sponge,good
spool,good
spoon,good
spout,good
spring roll,good
springboard,good
sprinkler,good
sprouts,good
spur,good
squash,good
squeegee,good
squid,good
squirrel,good
squirt gun,good
stained glass,good
stair,good
stake,good
stalagmite,good
stamp,good
staple,good
staple gun,good
stapler,good
star fruit,good
starfish,good
station wagon,good
statue,good
steak,good
steamroller,good
steering wheel,good
stem,good
step stool,good
stethoscope,good
stew,good
stick,good
sticker,good
stiletto,good
stilt,good
stingray,good
stir fry,good
stirrup,good
stockings,good
stomach,good
stool,good
stopwatch,good
straightjacket,good
strainer,good
strap,good
straw,good
strawberry,good
streetlight,good
stretcher,good
string cheese,good
stuffing,good
stump,good
submarine,good
subway,good
sugar cube,good
suit,good
suitcase,good
sundae,good
sundial,good
sunflower,good
sunglasses,good
sunroof,good
surfboard,good
sushi,good
suspenders,good
swab,good
swan,good
sweater,good
sweatsuit,good
sweeper,good
sweet potato,good
swimming pool,good
swimsuit,good
swing,good
swing set,good
switch,good
swizzle stick,good
sword,good
swordfish,good
syringe,good
syrup,good
t-shirt,good
tab,good
table,good
tablecloth,good
tablet,good
tack,good
tackle,good
taco,good
tadpole,good
taffy,good
tag,good
taillight,good
tamale,good
tambourine,good
tank,good
tape,good
tape measure,good
tape recorder,good
tapestry,good
tarantula,good
target,good
tarp,good
tattoo,good
taxi,good
teabag,good
teacup,good
teapot,good
teddy bear,good
tee,good
teepee,good
telegraph,good
telephone pole,good
telescope,good
tennis ball,good
tent,good
terrarium,good
test tube,good
thermometer,good
thermos,good
thermostat,good
thimble,good
thorn,good
thread,good
throne,good
thumb,good
thumbtack,good
tiara,good
tick,good
ticktacktoe,good
tie,good
tiger,good
tile,good
timer,good
tinsel,good
